Batch,Subject,PVC_Nr,Sow,Coder,Behavior,Recipient,n
4,1,7910,783,Sarah,Agonistic,16,1
4,1,7910,783,Sarah,Agonistic,3,1
4,1,7910,783,Sarah,Agonistic,4,1
4,1,7910,783,Sarah,Nose ano,17,1
4,1,7910,783,Sarah,Nose body,13,1
4,1,7910,783,Sarah,Nose body,15,1
4,1,7910,783,Sarah,Nose body,17,2
4,1,7910,783,Sarah,Nose body,2,2
4,1,7910,783,Sarah,Nose body,3,2
4,1,7910,783,Sarah,Nose body,4,3
4,1,7910,783,Sarah,Nose body,5,1
4,1,7910,783,Sarah,Nose body,7,1
4,1,7910,783,Sarah,Nose body,9,1
4,1,7910,783,Sarah,Nose front,13,1
4,1,7910,783,Sarah,Nose front,14,2
4,1,7910,783,Sarah,Nose front,18,1
4,1,7910,783,Sarah,Nose front,6,1
4,1,7910,783,Sarah,Nose front,8,1
4,1,7910,783,Sarah,Play,15,1
4,1,7910,783,Sarah,Play,16,1
4,1,7910,783,Sarah,Play,5,1
4,1,7910,783,Sarah,Play,7,1
4,1,7910,783,Sarah,Social resting,14,1
4,2,7395,766,Sarah,Agonistic,10,1
4,2,7395,766,Sarah,Agonistic,13,3
4,2,7395,766,Sarah,Agonistic,14,4
4,2,7395,766,Sarah,Agonistic,18,2
4,2,7395,766,Sarah,Agonistic,3,2
4,2,7395,766,Sarah,Agonistic,5,4
4,2,7395,766,Sarah,Nose body,10,1
4,2,7395,766,Sarah,Nose body,11,1
4,2,7395,766,Sarah,Nose body,18,1
4,2,7395,766,Sarah,Nose front,1,1
4,2,7395,766,Sarah,Nose front,14,1
4,2,7395,766,Sarah,Nose front,15,1
4,2,7395,766,Sarah,Nose front,17,3
4,2,7395,766,Sarah,Nose front,4,1
4,2,7395,766,Sarah,Nose front,6,1
4,2,7395,766,Sarah,Nose front,8,2
4,2,7395,766,Sarah,Play,13,1
4,2,7395,766,Sarah,Play,15,1
4,2,7395,766,Sarah,Social resting,18,1
4,2,7395,766,Sarah,Social resting,8,1
4,3,9014,793,Sarah,Agonistic,1,1
4,3,9014,793,Sarah,Agonistic,10,5
4,3,9014,793,Sarah,Agonistic,11,8
4,3,9014,793,Sarah,Agonistic,12,1
4,3,9014,793,Sarah,Agonistic,14,2
4,3,9014,793,Sarah,Agonistic,15,2
4,3,9014,793,Sarah,Agonistic,16,1
4,3,9014,793,Sarah,Agonistic,17,5
4,3,9014,793,Sarah,Agonistic,18,2
4,3,9014,793,Sarah,Agonistic,2,2
4,3,9014,793,Sarah,Agonistic,4,3
4,3,9014,793,Sarah,Agonistic,5,3
4,3,9014,793,Sarah,Agonistic,6,2
4,3,9014,793,Sarah,Agonistic,7,1
4,3,9014,793,Sarah,Agonistic,8,7
4,3,9014,793,Sarah,Agonistic,9,5
4,3,9014,793,Sarah,Mount,12,1
4,3,9014,793,Sarah,Mount,2,1
4,3,9014,793,Sarah,Nose ano,2,1
4,3,9014,793,Sarah,Nose body,1,1
4,3,9014,793,Sarah,Nose body,10,1
4,3,9014,793,Sarah,Nose body,11,1
4,3,9014,793,Sarah,Nose body,15,2
4,3,9014,793,Sarah,Nose body,18,1
4,3,9014,793,Sarah,Nose body,2,1
4,3,9014,793,Sarah,Nose front,6,1
4,3,9014,793,Sarah,Nose front,7,1
4,3,9014,793,Sarah,Play,11,2
4,3,9014,793,Sarah,Play,14,1
4,3,9014,793,Sarah,Play,15,1
4,3,9014,793,Sarah,Play,16,3
4,3,9014,793,Sarah,Play,1,1
4,3,9014,793,Sarah,Play,2,1
4,3,9014,793,Sarah,Play,4,2
4,3,9014,793,Sarah,Social resting,10,1
4,3,9014,793,Sarah,Social resting,13,1
4,3,9014,793,Sarah,Social resting,14,1
4,3,9014,793,Sarah,Social resting,9,1
4,4,9133,672,Sarah,Agonistic,1,2
4,4,9133,672,Sarah,Agonistic,11,5
4,4,9133,672,Sarah,Agonistic,13,2
4,4,9133,672,Sarah,Agonistic,14,1
4,4,9133,672,Sarah,Agonistic,15,2
4,4,9133,672,Sarah,Agonistic,17,1
4,4,9133,672,Sarah,Agonistic,2,1
4,4,9133,672,Sarah,Agonistic,3,1
4,4,9133,672,Sarah,Agonistic,5,1
4,4,9133,672,Sarah,Agonistic,8,1
4,4,9133,672,Sarah,Nose body,1,3
4,4,9133,672,Sarah,Nose body,11,1
4,4,9133,672,Sarah,Nose body,14,1
4,4,9133,672,Sarah,Nose body,17,1
4,4,9133,672,Sarah,Nose body,18,1
4,4,9133,672,Sarah,Nose body,8,1
4,4,9133,672,Sarah,Nose front,11,1
4,4,9133,672,Sarah,Nose front,14,1
4,4,9133,672,Sarah,Nose front,15,1
4,4,9133,672,Sarah,Nose front,17,1
4,4,9133,672,Sarah,Nose front,2,1
4,4,9133,672,Sarah,Nose front,5,1
4,4,9133,672,Sarah,Play,10,2
4,4,9133,672,Sarah,Play,10,1
4,4,9133,672,Sarah,Social resting,1,1
4,4,9133,672,Sarah,Social resting,10,2
4,4,9133,672,Sarah,Social resting,6,2
4,5,8803,783,Sarah,Agonistic,1,1
4,5,8803,783,Sarah,Agonistic,11,3
4,5,8803,783,Sarah,Agonistic,12,2
4,5,8803,783,Sarah,Agonistic,14,1
4,5,8803,783,Sarah,Agonistic,15,2
4,5,8803,783,Sarah,Agonistic,16,1
4,5,8803,783,Sarah,Agonistic,17,1
4,5,8803,783,Sarah,Agonistic,18,1
4,5,8803,783,Sarah,Agonistic,3,2
4,5,8803,783,Sarah,Agonistic,4,1
4,5,8803,783,Sarah,Agonistic,7,6
4,5,8803,783,Sarah,Agonistic,8,2
4,5,8803,783,Sarah,Agonistic,9,2
4,5,8803,783,Sarah,Mount,15,1
4,5,8803,783,Sarah,Mount,4,1
4,5,8803,783,Sarah,Nose ano,17,1
4,5,8803,783,Sarah,Nose ano,4,1
4,5,8803,783,Sarah,Nose body,1,1
4,5,8803,783,Sarah,Nose body,12,1
4,5,8803,783,Sarah,Nose body,15,1
4,5,8803,783,Sarah,Nose body,2,2
4,5,8803,783,Sarah,Nose body,8,1
4,5,8803,783,Sarah,Nose body,9,1
4,5,8803,783,Sarah,Nose front,12,3
4,5,8803,783,Sarah,Nose front,13,2
4,5,8803,783,Sarah,Nose front,15,2
4,5,8803,783,Sarah,Nose front,16,1
4,5,8803,783,Sarah,Nose front,18,3
4,5,8803,783,Sarah,Nose front,2,2
4,5,8803,783,Sarah,Nose front,7,1
4,5,8803,783,Sarah,Nose front,8,2
4,5,8803,783,Sarah,Nose front,9,2
4,5,8803,783,Sarah,Play,10,1
4,5,8803,783,Sarah,Play,13,2
4,5,8803,783,Sarah,Play,13,1
4,5,8803,783,Sarah,Play,2,3
4,5,8803,783,Sarah,Play,4,1
4,5,8803,783,Sarah,Play,6,1
4,5,8803,783,Sarah,Play,7,2
4,5,8803,783,Sarah,Play,9,1
4,5,8803,783,Sarah,Social resting,12,1
4,5,8803,783,Sarah,Social resting,2,1
4,5,8803,783,Sarah,Social resting,8,1
4,6,9027,795,Sarah,Agonistic,11,2
4,6,9027,795,Sarah,Agonistic,13,1
4,6,9027,795,Sarah,Agonistic,18,2
4,6,9027,795,Sarah,Agonistic,2,2
4,6,9027,795,Sarah,Agonistic,3,1
4,6,9027,795,Sarah,Agonistic,7,2
4,6,9027,795,Sarah,Agonistic,8,3
4,6,9027,795,Sarah,Agonistic,9,3
4,6,9027,795,Sarah,Nose body,1,1
4,6,9027,795,Sarah,Nose body,15,1
4,6,9027,795,Sarah,Nose body,5,1
4,6,9027,795,Sarah,Nose body,7,1
4,6,9027,795,Sarah,Nose front,1,1
4,6,9027,795,Sarah,Nose front,15,1
4,6,9027,795,Sarah,Nose front,16,1
4,6,9027,795,Sarah,Nose front,4,2
4,6,9027,795,Sarah,Nose front,7,2
4,6,9027,795,Sarah,Play,11,1
4,6,9027,795,Sarah,Play,15,3
4,6,9027,795,Sarah,Play,15,1
4,6,9027,795,Sarah,Play,18,2
4,6,9027,795,Sarah,Play,3,1
4,6,9027,795,Sarah,Play,5,1
4,6,9027,795,Sarah,Play,7,1
4,6,9027,795,Sarah,Play,8,1
4,6,9027,795,Sarah,Social resting,10,1
4,6,9027,795,Sarah,Social resting,11,2
4,6,9027,795,Sarah,Social resting,14,1
4,6,9027,795,Sarah,Social resting,2,1
4,6,9027,795,Sarah,Social resting,3,1
4,6,9027,795,Sarah,Social resting,4,1
4,6,9027,795,Sarah,Social resting,7,2
4,6,9027,795,Sarah,Social resting,8,2
4,7,9110,797,Sarah,Agonistic,11,1
4,7,9110,797,Sarah,Agonistic,15,1
4,7,9110,797,Sarah,Agonistic,18,1
4,7,9110,797,Sarah,Agonistic,3,1
4,7,9110,797,Sarah,Agonistic,5,1
4,7,9110,797,Sarah,Agonistic,6,1
4,7,9110,797,Sarah,Agonistic,8,5
4,7,9110,797,Sarah,Agonistic,9,2
4,7,9110,797,Sarah,Mount,11,3
4,7,9110,797,Sarah,Mount,8,2
4,7,9110,797,Sarah,Nose body,12,1
4,7,9110,797,Sarah,Nose body,14,1
4,7,9110,797,Sarah,Nose body,18,1
4,7,9110,797,Sarah,Nose body,4,2
4,7,9110,797,Sarah,Nose body,6,2
4,7,9110,797,Sarah,Nose body,8,1
4,7,9110,797,Sarah,Nose body,9,1
4,7,9110,797,Sarah,Nose front,11,1
4,7,9110,797,Sarah,Nose front,13,1
4,7,9110,797,Sarah,Nose front,14,1
4,7,9110,797,Sarah,Nose front,17,2
4,7,9110,797,Sarah,Nose front,18,2
4,7,9110,797,Sarah,Nose front,6,3
4,7,9110,797,Sarah,Nose front,9,1
4,7,9110,797,Sarah,Play,10,1
4,7,9110,797,Sarah,Play,11,3
4,7,9110,797,Sarah,Play,13,2
4,7,9110,797,Sarah,Play,15,2
4,7,9110,797,Sarah,Play,16,1
4,7,9110,797,Sarah,Play,5,2
4,7,9110,797,Sarah,Play,6,1
4,7,9110,797,Sarah,Play,8,2
4,7,9110,797,Sarah,Social resting,11,1
4,7,9110,797,Sarah,Social resting,4,1
4,8,9238,797,Sarah,Agonistic,12,1
4,8,9238,797,Sarah,Agonistic,14,1
4,8,9238,797,Sarah,Agonistic,15,2
4,8,9238,797,Sarah,Agonistic,17,2
4,8,9238,797,Sarah,Agonistic,18,1
4,8,9238,797,Sarah,Agonistic,3,4
4,8,9238,797,Sarah,Agonistic,5,1
4,8,9238,797,Sarah,Agonistic,6,1
4,8,9238,797,Sarah,Agonistic,7,8
4,8,9238,797,Sarah,Agonistic,9,1
4,8,9238,797,Sarah,Mount,1,2
4,8,9238,797,Sarah,Mount,13,1
4,8,9238,797,Sarah,Mount,16,2
4,8,9238,797,Sarah,Mount,17,2
4,8,9238,797,Sarah,Mount,4,1
4,8,9238,797,Sarah,Mount,7,5
4,8,9238,797,Sarah,Nose ano,5,1
4,8,9238,797,Sarah,Nose body,10,1
4,8,9238,797,Sarah,Nose body,11,3
4,8,9238,797,Sarah,Nose body,12,2
4,8,9238,797,Sarah,Nose body,13,4
4,8,9238,797,Sarah,Nose body,14,2
4,8,9238,797,Sarah,Nose body,17,3
4,8,9238,797,Sarah,Nose body,2,2
4,8,9238,797,Sarah,Nose body,4,1
4,8,9238,797,Sarah,Nose body,5,1
4,8,9238,797,Sarah,Nose body,9,1
4,8,9238,797,Sarah,Nose front,1,1
4,8,9238,797,Sarah,Nose front,10,2
4,8,9238,797,Sarah,Nose front,11,1
4,8,9238,797,Sarah,Nose front,13,1
4,8,9238,797,Sarah,Nose front,17,2
4,8,9238,797,Sarah,Nose front,18,2
4,8,9238,797,Sarah,Nose front,2,1
4,8,9238,797,Sarah,Nose front,4,2
4,8,9238,797,Sarah,Play,10,1
4,8,9238,797,Sarah,Play,11,2
4,8,9238,797,Sarah,Play,11,1
4,8,9238,797,Sarah,Play,13,2
4,8,9238,797,Sarah,Play,14,1
4,8,9238,797,Sarah,Play,15,3
4,8,9238,797,Sarah,Play,16,3
4,8,9238,797,Sarah,Play,17,1
4,8,9238,797,Sarah,Play,1,3
4,8,9238,797,Sarah,Play,3,1
4,8,9238,797,Sarah,Play,6,2
4,8,9238,797,Sarah,Play,7,2
4,8,9238,797,Sarah,Play,9,3
4,8,9238,797,Sarah,Social resting,2,1
4,8,9238,797,Sarah,Social resting,7,1
4,9,9069,801,Sarah,Agonistic,10,1
4,9,9069,801,Sarah,Agonistic,11,1
4,9,9069,801,Sarah,Agonistic,15,2
4,9,9069,801,Sarah,Agonistic,17,1
4,9,9069,801,Sarah,Agonistic,18,1
4,9,9069,801,Sarah,Agonistic,3,2
4,9,9069,801,Sarah,Agonistic,4,1
4,9,9069,801,Sarah,Agonistic,5,4
4,9,9069,801,Sarah,Agonistic,6,3
4,9,9069,801,Sarah,Agonistic,7,1
4,9,9069,801,Sarah,Agonistic,8,4
4,9,9069,801,Sarah,Agonistic,9,1
4,9,9069,801,Sarah,Mount,1,3
4,9,9069,801,Sarah,Nose ano,11,1
4,9,9069,801,Sarah,Nose ano,17,1
4,9,9069,801,Sarah,Nose ano,2,1
4,9,9069,801,Sarah,Nose ano,3,1
4,9,9069,801,Sarah,Nose body,1,2
4,9,9069,801,Sarah,Nose body,10,1
4,9,9069,801,Sarah,Nose body,14,3
4,9,9069,801,Sarah,Nose body,15,1
4,9,9069,801,Sarah,Nose body,3,3
4,9,9069,801,Sarah,Nose body,4,1
4,9,9069,801,Sarah,Nose body,6,1
4,9,9069,801,Sarah,Nose body,8,1
4,9,9069,801,Sarah,Nose front,11,2
4,9,9069,801,Sarah,Nose front,12,2
4,9,9069,801,Sarah,Nose front,15,1
4,9,9069,801,Sarah,Nose front,17,2
4,9,9069,801,Sarah,Nose front,18,1
4,9,9069,801,Sarah,Nose front,2,2
4,9,9069,801,Sarah,Nose front,3,3
4,9,9069,801,Sarah,Nose front,4,2
4,9,9069,801,Sarah,Nose front,5,2
4,9,9069,801,Sarah,Nose front,6,1
4,9,9069,801,Sarah,Nose front,7,4
4,9,9069,801,Sarah,Nose front,8,1
4,9,9069,801,Sarah,Play,10,1
4,9,9069,801,Sarah,Play,10,1
4,9,9069,801,Sarah,Play,13,2
4,9,9069,801,Sarah,Play,15,1
4,9,9069,801,Sarah,Play,1,2
4,9,9069,801,Sarah,Play,3,1
4,9,9069,801,Sarah,Play,8,1
4,9,9069,801,Sarah,Play,8,1
4,9,9069,801,Sarah,Social resting,13,1
4,9,9069,801,Sarah,Social resting,2,1
4,10,9172,798,Sarah,Agonistic,11,2
4,10,9172,798,Sarah,Agonistic,12,2
4,10,9172,798,Sarah,Agonistic,13,1
4,10,9172,798,Sarah,Agonistic,14,1
4,10,9172,798,Sarah,Agonistic,15,1
4,10,9172,798,Sarah,Agonistic,3,1
4,10,9172,798,Sarah,Agonistic,5,1
4,10,9172,798,Sarah,Agonistic,7,2
4,10,9172,798,Sarah,Nose body,16,1
4,10,9172,798,Sarah,Nose body,2,3
4,10,9172,798,Sarah,Nose body,3,2
4,10,9172,798,Sarah,Nose body,4,1
4,10,9172,798,Sarah,Nose body,6,1
4,10,9172,798,Sarah,Nose front,15,1
4,10,9172,798,Sarah,Nose front,2,1
4,10,9172,798,Sarah,Nose front,3,1
4,10,9172,798,Sarah,Nose front,4,2
4,10,9172,798,Sarah,Nose front,7,1
4,10,9172,798,Sarah,Nose front,9,2
4,10,9172,798,Sarah,Play,12,1
4,10,9172,798,Sarah,Play,12,1
4,10,9172,798,Sarah,Play,15,1
4,10,9172,798,Sarah,Play,17,1
4,10,9172,798,Sarah,Play,18,3
4,10,9172,798,Sarah,Play,18,1
4,10,9172,798,Sarah,Play,2,1
4,10,9172,798,Sarah,Play,3,1
4,10,9172,798,Sarah,Play,4,2
4,10,9172,798,Sarah,Play,8,1
4,10,9172,798,Sarah,Social resting,18,2
4,10,9172,798,Sarah,Social resting,2,1
4,11,9095,801,Sarah,Agonistic,1,3
4,11,9095,801,Sarah,Agonistic,10,1
4,11,9095,801,Sarah,Agonistic,13,2
4,11,9095,801,Sarah,Agonistic,14,4
4,11,9095,801,Sarah,Agonistic,15,8
4,11,9095,801,Sarah,Agonistic,16,1
4,11,9095,801,Sarah,Agonistic,18,1
4,11,9095,801,Sarah,Agonistic,3,4
4,11,9095,801,Sarah,Agonistic,4,2
4,11,9095,801,Sarah,Agonistic,5,3
4,11,9095,801,Sarah,Agonistic,6,3
4,11,9095,801,Sarah,Agonistic,7,5
4,11,9095,801,Sarah,Agonistic,8,3
4,11,9095,801,Sarah,Agonistic,9,2
4,11,9095,801,Sarah,Nose body,10,1
4,11,9095,801,Sarah,Nose body,15,2
4,11,9095,801,Sarah,Nose body,18,1
4,11,9095,801,Sarah,Nose body,2,1
4,11,9095,801,Sarah,Nose front,13,1
4,11,9095,801,Sarah,Nose front,17,1
4,11,9095,801,Sarah,Nose front,2,1
4,11,9095,801,Sarah,Nose front,5,1
4,11,9095,801,Sarah,Nose front,7,1
4,11,9095,801,Sarah,Nose front,8,3
4,11,9095,801,Sarah,Nose front,9,1
4,11,9095,801,Sarah,Play,13,1
4,11,9095,801,Sarah,Play,4,1
4,11,9095,801,Sarah,Play,7,1
4,11,9095,801,Sarah,Play,8,1
4,11,9095,801,Sarah,Play,8,1
4,11,9095,801,Sarah,Social resting,10,1
4,11,9095,801,Sarah,Social resting,12,1
4,11,9095,801,Sarah,Social resting,14,1
4,11,9095,801,Sarah,Social resting,18,1
4,11,9095,801,Sarah,Social resting,2,1
4,11,9095,801,Sarah,Social resting,4,2
4,11,9095,801,Sarah,Social resting,5,2
4,11,9095,801,Sarah,Social resting,8,1
4,12,9080,800,Sarah,Agonistic,11,1
4,12,9080,800,Sarah,Agonistic,13,3
4,12,9080,800,Sarah,Agonistic,14,1
4,12,9080,800,Sarah,Agonistic,16,2
4,12,9080,800,Sarah,Agonistic,18,4
4,12,9080,800,Sarah,Agonistic,5,2
4,12,9080,800,Sarah,Agonistic,8,2
4,12,9080,800,Sarah,Nose body,10,1
4,12,9080,800,Sarah,Nose body,17,1
4,12,9080,800,Sarah,Nose front,1,1
4,12,9080,800,Sarah,Nose front,10,4
4,12,9080,800,Sarah,Nose front,16,1
4,12,9080,800,Sarah,Nose front,5,4
4,12,9080,800,Sarah,Nose front,7,1
4,12,9080,800,Sarah,Play,10,2
4,12,9080,800,Sarah,Play,16,1
4,12,9080,800,Sarah,Play,18,1
4,12,9080,800,Sarah,Play,18,1
4,12,9080,800,Sarah,Social resting,16,1
4,12,9080,800,Sarah,Social resting,3,1
4,13,9130,795,Sarah,Agonistic,1,6
4,13,9130,795,Sarah,Agonistic,10,4
4,13,9130,795,Sarah,Agonistic,11,2
4,13,9130,795,Sarah,Agonistic,12,3
4,13,9130,795,Sarah,Agonistic,14,1
4,13,9130,795,Sarah,Agonistic,15,2
4,13,9130,795,Sarah,Agonistic,16,1
4,13,9130,795,Sarah,Agonistic,18,14
4,13,9130,795,Sarah,Agonistic,2,6
4,13,9130,795,Sarah,Agonistic,4,1
4,13,9130,795,Sarah,Agonistic,8,1
4,13,9130,795,Sarah,Mount,18,3
4,13,9130,795,Sarah,Nose body,11,1
4,13,9130,795,Sarah,Nose body,18,2
4,13,9130,795,Sarah,Nose body,2,1
4,13,9130,795,Sarah,Nose body,3,1
4,13,9130,795,Sarah,Nose body,6,1
4,13,9130,795,Sarah,Nose front,10,1
4,13,9130,795,Sarah,Nose front,11,2
4,13,9130,795,Sarah,Nose front,17,1
4,13,9130,795,Sarah,Nose front,2,2
4,13,9130,795,Sarah,Nose front,5,2
4,13,9130,795,Sarah,Nose front,9,1
4,13,9130,795,Sarah,Play,10,1
4,13,9130,795,Sarah,Play,11,1
4,13,9130,795,Sarah,Play,15,4
4,13,9130,795,Sarah,Play,17,1
4,13,9130,795,Sarah,Play,5,4
4,13,9130,795,Sarah,Play,6,1
4,13,9130,795,Sarah,Play,7,2
4,13,9130,795,Sarah,Play,8,2
4,13,9130,795,Sarah,Play,9,2
4,13,9130,795,Sarah,Social resting,1,1
4,13,9130,795,Sarah,Social resting,12,1
4,13,9130,795,Sarah,Social resting,14,1
4,13,9130,795,Sarah,Social resting,18,1
4,14,7848,766,Sarah,Agonistic,1,7
4,14,7848,766,Sarah,Agonistic,10,2
4,14,7848,766,Sarah,Agonistic,11,2
4,14,7848,766,Sarah,Agonistic,12,1
4,14,7848,766,Sarah,Agonistic,13,1
4,14,7848,766,Sarah,Agonistic,14,1
4,14,7848,766,Sarah,Agonistic,2,5
4,14,7848,766,Sarah,Agonistic,3,2
4,14,7848,766,Sarah,Agonistic,4,1
4,14,7848,766,Sarah,Agonistic,5,2
4,14,7848,766,Sarah,Agonistic,8,1
4,14,7848,766,Sarah,Agonistic,9,1
4,14,7848,766,Sarah,Mount,4,1
4,14,7848,766,Sarah,Nose body,1,1
4,14,7848,766,Sarah,Nose body,11,4
4,14,7848,766,Sarah,Nose body,2,1
4,14,7848,766,Sarah,Nose body,4,3
4,14,7848,766,Sarah,Nose front,13,1
4,14,7848,766,Sarah,Nose front,18,1
4,14,7848,766,Sarah,Nose front,3,1
4,14,7848,766,Sarah,Nose front,4,1
4,14,7848,766,Sarah,Nose front,7,1
4,14,7848,766,Sarah,Nose front,8,1
4,14,7848,766,Sarah,Play,16,1
4,14,7848,766,Sarah,Social resting,15,1
4,14,7848,766,Sarah,Social resting,17,1
4,14,7848,766,Sarah,Social resting,18,1
4,14,7848,766,Sarah,Social resting,2,3
4,14,7848,766,Sarah,Social resting,3,1
4,15,9036,793,Sarah,Agonistic,11,5
4,15,9036,793,Sarah,Agonistic,13,2
4,15,9036,793,Sarah,Agonistic,2,3
4,15,9036,793,Sarah,Agonistic,3,1
4,15,9036,793,Sarah,Agonistic,4,1
4,15,9036,793,Sarah,Agonistic,7,2
4,15,9036,793,Sarah,Agonistic,8,2
4,15,9036,793,Sarah,Agonistic,9,1
4,15,9036,793,Sarah,Nose ano,2,1
4,15,9036,793,Sarah,Nose body,10,1
4,15,9036,793,Sarah,Nose body,14,1
4,15,9036,793,Sarah,Nose body,17,1
4,15,9036,793,Sarah,Nose body,2,1
4,15,9036,793,Sarah,Nose body,4,1
4,15,9036,793,Sarah,Nose front,10,1
4,15,9036,793,Sarah,Nose front,11,1
4,15,9036,793,Sarah,Nose front,16,1
4,15,9036,793,Sarah,Nose front,17,1
4,15,9036,793,Sarah,Nose front,4,2
4,15,9036,793,Sarah,Nose front,5,1
4,15,9036,793,Sarah,Nose front,9,2
4,15,9036,793,Sarah,Play,13,2
4,15,9036,793,Sarah,Play,3,1
4,15,9036,793,Sarah,Play,3,1
4,15,9036,793,Sarah,Play,4,1
4,15,9036,793,Sarah,Play,5,1
4,15,9036,793,Sarah,Play,6,3
4,15,9036,793,Sarah,Play,6,1
4,15,9036,793,Sarah,Play,8,2
4,15,9036,793,Sarah,Social resting,1,1
4,15,9036,793,Sarah,Social resting,10,1
4,16,9043,757,Sarah,Agonistic,1,1
4,16,9043,757,Sarah,Agonistic,11,1
4,16,9043,757,Sarah,Agonistic,12,5
4,16,9043,757,Sarah,Agonistic,18,2
4,16,9043,757,Sarah,Agonistic,3,1
4,16,9043,757,Sarah,Agonistic,5,1
4,16,9043,757,Sarah,Agonistic,6,2
4,16,9043,757,Sarah,Agonistic,7,2
4,16,9043,757,Sarah,Agonistic,8,1
4,16,9043,757,Sarah,Nose ano,13,1
4,16,9043,757,Sarah,Nose ano,2,1
4,16,9043,757,Sarah,Nose body,12,1
4,16,9043,757,Sarah,Nose body,17,1
4,16,9043,757,Sarah,Nose body,2,1
4,16,9043,757,Sarah,Nose body,7,1
4,16,9043,757,Sarah,Nose body,8,1
4,16,9043,757,Sarah,Nose front,3,1
4,16,9043,757,Sarah,Nose front,7,1
4,16,9043,757,Sarah,Nose front,8,2
4,16,9043,757,Sarah,Social resting,6,3
4,16,9043,757,Sarah,Social resting,8,1
4,17,7773,757,Sarah,Agonistic,15,1
4,17,7773,757,Sarah,Agonistic,3,3
4,17,7773,757,Sarah,Agonistic,8,2
4,17,7773,757,Sarah,Agonistic,9,3
4,17,7773,757,Sarah,Nose ano,10,1
4,17,7773,757,Sarah,Nose body,2,3
4,17,7773,757,Sarah,Nose body,4,1
4,17,7773,757,Sarah,Nose body,7,1
4,17,7773,757,Sarah,Nose front,1,1
4,17,7773,757,Sarah,Nose front,12,1
4,17,7773,757,Sarah,Nose front,13,1
4,17,7773,757,Sarah,Nose front,14,2
4,17,7773,757,Sarah,Nose front,2,2
4,17,7773,757,Sarah,Nose front,4,1
4,17,7773,757,Sarah,Nose front,7,2
4,17,7773,757,Sarah,Nose front,8,1
4,17,7773,757,Sarah,Social resting,18,1
4,18,9112,672,Sarah,Agonistic,10,1
4,18,9112,672,Sarah,Agonistic,12,2
4,18,9112,672,Sarah,Agonistic,13,8
4,18,9112,672,Sarah,Agonistic,14,1
4,18,9112,672,Sarah,Agonistic,16,3
4,18,9112,672,Sarah,Agonistic,17,1
4,18,9112,672,Sarah,Agonistic,18,1
4,18,9112,672,Sarah,Agonistic,2,1
4,18,9112,672,Sarah,Agonistic,3,2
4,18,9112,672,Sarah,Agonistic,4,4
4,18,9112,672,Sarah,Agonistic,5,2
4,18,9112,672,Sarah,Agonistic,6,2
4,18,9112,672,Sarah,Agonistic,7,3
4,18,9112,672,Sarah,Agonistic,8,1
4,18,9112,672,Sarah,Agonistic,9,1
4,18,9112,672,Sarah,Mount,14,1
4,18,9112,672,Sarah,Mount,2,3
4,18,9112,672,Sarah,Nose ano,15,1
4,18,9112,672,Sarah,Nose ano,16,1
4,18,9112,672,Sarah,Nose body,14,1
4,18,9112,672,Sarah,Nose body,16,1
4,18,9112,672,Sarah,Nose body,2,1
4,18,9112,672,Sarah,Nose body,4,2
4,18,9112,672,Sarah,Nose body,8,1
4,18,9112,672,Sarah,Nose front,5,1
4,18,9112,672,Sarah,Nose front,9,2
4,18,9112,672,Sarah,Play,10,4
4,18,9112,672,Sarah,Play,10,2
4,18,9112,672,Sarah,Play,12,1
4,18,9112,672,Sarah,Play,12,1
4,18,9112,672,Sarah,Play,13,2
4,18,9112,672,Sarah,Play,16,1
4,18,9112,672,Sarah,Play,2,2
4,18,9112,672,Sarah,Play,3,1
4,18,9112,672,Sarah,Play,9,1
4,18,9112,672,Sarah,Play,9,1
4,18,9112,672,Sarah,Social resting,10,1
4,18,9112,672,Sarah,Social resting,12,1
4,18,9112,672,Sarah,Social resting,2,2
4,18,9112,672,Sarah,Social resting,4,1
5,1,9233,808,Sarah,Agonistic,11,1
5,1,9233,808,Sarah,Agonistic,12,1
5,1,9233,808,Sarah,Agonistic,14,1
5,1,9233,808,Sarah,Agonistic,15,1
5,1,9233,808,Sarah,Agonistic,17,2
5,1,9233,808,Sarah,Agonistic,18,1
5,1,9233,808,Sarah,Agonistic,2,2
5,1,9233,808,Sarah,Agonistic,4,2
5,1,9233,808,Sarah,Agonistic,5,2
5,1,9233,808,Sarah,Agonistic,7,1
5,1,9233,808,Sarah,Agonistic,8,3
5,1,9233,808,Sarah,Mount,10,1
5,1,9233,808,Sarah,Mount,12,1
5,1,9233,808,Sarah,Mount,13,2
5,1,9233,808,Sarah,Mount,14,1
5,1,9233,808,Sarah,Mount,17,1
5,1,9233,808,Sarah,Mount,2,2
5,1,9233,808,Sarah,Mount,3,1
5,1,9233,808,Sarah,Mount,6,1
5,1,9233,808,Sarah,Mount,7,3
5,1,9233,808,Sarah,Mount,8,3
5,1,9233,808,Sarah,Nose ano,14,1
5,1,9233,808,Sarah,Nose ano,2,1
5,1,9233,808,Sarah,Nose body,10,1
5,1,9233,808,Sarah,Nose body,17,4
5,1,9233,808,Sarah,Nose body,18,3
5,1,9233,808,Sarah,Nose body,2,2
5,1,9233,808,Sarah,Nose body,3,1
5,1,9233,808,Sarah,Nose body,4,3
5,1,9233,808,Sarah,Nose body,5,1
